attendance_pct,study_hours_wk,quiz_avg,assign_avg,midterm,lms_logins_wk,forum_posts,passed
64,1,71,55,83,7,6,0
66,21,78,35,75,2,19,0
85,1,33,92,39,25,2,0
62,15,93,47,32,4,3,1
69,4,80,40,38,12,19,0
84,20,89,92,31,12,2,1
86,10,60,51,42,29,0,1
62,23,87,46,36,7,18,0
88,34,33,86,26,17,12,1
86,33,51,86,74,29,13,1
59,34,32,71,45,29,15,0
57,10,76,37,31,6,3,0
57,20,67,42,36,26,16,0
41,1,62,44,81,9,9,0
43,13,77,81,98,9,6,1
69,1,94,75,47,22,12,1
72,5,55,98,54,10,12,0
75,16,37,76,82,11,13,0
57,15,79,77,76,29,5,1
76,28,67,43,80,12,15,1
58,31,39,48,34,7,8,0
86,23,71,38,43,16,19,0
67,17,66,36,43,23,15,0
79,34,55,35,83,13,11,0
59,13,41,99,68,16,15,0
88,14,78,80,83,18,4,0
72,11,43,93,28,15,10,0
51,28,75,41,89,8,0,1
97,32,64,49,37,19,9,0
90,31,58,81,91,9,10,0
54,17,41,74,36,28,14,0
80,9,73,76,79,8,2,1
78,10,95,85,85,0,14,1
41,8,31,69,65,23,10,0
68,21,88,75,60,2,8,0
80,13,46,91,26,10,1,0
49,5,39,72,46,6,11,0
41,6,47,42,46,17,19,0
90,30,51,97,65,12,15,0
50,31,87,38,38,22,15,0
52,17,82,82,59,22,0,0
49,11,30,86,74,24,15,0
53,20,90,72,33,17,5,0
57,9,60,39,83,15,13,0
90,2,60,58,80,23,10,0
93,1,95,51,34,15,0,0
48,4,48,60,49,20,19,0
96,25,82,37,69,9,16,0
78,3,51,36,35,8,18,0
67,9,52,36,33,7,1,0
42,22,44,56,31,18,13,0
59,23,55,38,95,2,7,0
45,12,32,72,58,26,5,0
66,10,49,86,44,27,8,0
92,34,69,65,29,25,4,0
41,10,68,60,79,23,4,0
68,30,47,70,39,8,17,1
77,22,70,60,72,1,13,0
42,6,99,62,28,18,11,0
55,2,56,39,45,29,11,0
69,30,44,52,33,29,5,0
79,2,66,49,90,7,3,0
41,32,87,91,59,17,14,0
56,16,34,39,75,7,14,0
80,12,36,71,61,4,16,1
51,1,70,56,30,5,2,0
74,8,39,86,75,29,9,0
82,13,91,49,90,9,7,1
40,15,55,51,41,14,8,0
94,8,97,85,89,27,2,1
84,10,53,79,33,3,0,0
54,5,70,97,37,2,10,0
65,19,94,62,82,23,12,1
76,11,46,93,54,8,11,0
60,20,53,55,55,15,6,0
88,20,56,76,47,28,1,0
70,21,36,51,87,15,0,0
64,18,41,41,52,14,19,0
62,10,32,74,83,23,2,0
63,34,39,74,34,8,3,0
96,26,62,77,50,16,16,0
77,30,75,85,41,20,17,0
67,9,88,57,64,11,16,1
60,31,81,66,92,22,18,1
93,4,35,65,47,7,3,0
82,6,31,51,59,13,16,0
57,14,58,92,99,26,1,0
75,4,69,69,33,17,9,0
74,26,90,64,69,11,11,0
84,17,97,98,61,26,12,0
94,19,97,87,93,13,10,0
48,6,58,85,43,19,7,0
92,29,91,71,99,22,19,1
77,11,89,40,97,4,4,1
97,16,70,68,51,0,1,0
69,30,94,90,37,12,11,0
99,25,93,59,81,13,1,1
83,11,92,47,84,1,5,1
73,7,77,97,36,15,18,0
71,26,49,39,33,4,11,0
42,22,66,45,51,21,12,0
42,25,93,78,87,0,16,0
67,19,34,36,53,11,11,0
83,31,63,74,46,18,2,0
54,26,68,71,97,21,7,0
80,23,96,83,43,21,15,0
62,13,91,70,62,22,3,1
79,25,53,68,63,9,12,0
50,2,32,92,39,11,7,0
87,2,96,71,78,29,0,0
71,16,79,94,56,29,2,1
97,9,58,46,70,18,0,1
98,28,61,66,85,15,14,1
96,13,68,38,76,16,17,0
93,13,38,67,58,12,19,0
75,31,43,77,97,6,2,0
99,21,97,43,59,27,14,1
72,32,93,85,94,26,4,1
63,34,49,54,61,2,9,0
78,8,57,73,85,4,6,0
73,2,43,57,73,3,7,0
95,32,73,75,33,27,2,0
67,28,68,78,43,14,17,0
76,1,57,69,52,16,16,0
46,10,93,57,50,11,15,0
43,4,61,92,62,22,12,0
76,10,38,82,64,13,3,0
95,11,57,92,49,28,2,0
40,14,46,91,93,3,10,0
40,12,84,73,95,16,1,1
86,17,39,62,47,10,17,0
59,16,35,98,89,5,3,0
58,2,77,96,46,3,16,0
68,11,96,96,88,12,5,1
49,3,70,60,92,19,9,1
99,29,89,85,82,14,10,1
57,18,71,84,52,17,4,0
67,20,57,70,92,16,17,1
74,14,42,60,99,18,9,1
82,34,44,67,28,9,8,0
86,31,65,42,25,4,15,0
70,18,44,57,50,11,9,0
66,30,85,89,57,24,9,0
50,25,33,77,51,29,3,0
88,19,81,55,66,14,13,1
88,8,39,56,93,22,7,0
77,28,74,43,95,3,0,1
44,8,58,68,88,7,15,0
47,31,82,93,49,27,16,1
73,3,58,60,96,19,9,1
87,3,52,35,28,21,5,0
91,22,86,39,36,27,6,0
95,17,79,75,82,16,17,1
51,17,50,97,35,29,1,0
77,14,72,56,83,5,8,1
40,9,39,82,60,15,4,0
70,30,59,50,46,25,7,0
43,21,80,87,89,4,4,0
88,12,62,99,74,13,14,1
84,32,47,98,28,1,7,0
89,11,51,97,96,16,4,1
44,20,93,96,76,28,4,0
69,11,50,79,67,5,19,0
95,8,30,86,70,10,16,1
63,4,44,99,28,1,8,1
98,27,65,36,37,24,1,1
42,30,76,83,62,24,0,1
50,27,83,56,69,0,10,0
84,21,61,63,49,4,14,1
43,20,87,69,91,7,0,0
65,4,75,58,79,3,6,0
66,11,83,64,63,18,18,0
85,13,62,76,89,4,14,1
93,9,68,84,99,4,5,0
82,4,52,94,26,23,19,0
66,12,72,64,93,15,9,1
81,9,84,46,86,21,11,0
90,13,31,83,70,17,12,0
89,26,95,80,55,10,14,1
45,13,67,77,59,16,18,0
98,28,58,36,69,28,16,0
54,19,96,88,78,2,12,0
92,24,65,69,95,17,1,0
69,19,58,86,93,3,17,1
81,13,66,67,53,18,10,0
76,13,74,85,96,8,4,1
97,28,45,60,32,4,3,0
76,2,60,96,78,3,1,1
81,10,63,95,31,15,15,1
99,22,79,60,47,9,6,1
76,13,94,71,56,8,7,0
74,9,91,64,86,15,7,0
62,33,72,45,69,19,1,0
45,14,85,87,92,21,14,1
43,20,44,75,54,29,4,0
57,15,77,39,63,25,18,0
99,32,78,47,29,16,9,1
48,33,73,97,91,28,8,0
88,17,39,59,46,17,19,0
68,24,49,78,52,14,7,0
52,30,99,48,46,19,4,1
98,13,37,93,53,8,18,0
86,16,74,90,67,5,12,0
91,2,63,86,66,5,13,0
56,17,80,46,84,10,7,1
84,32,33,77,95,24,15,0
71,8,68,40,98,27,4,0
87,3,53,49,92,19,0,0
61,12,84,76,83,2,18,0
43,20,55,65,30,22,18,0
44,16,54,87,97,11,16,0
76,14,65,40,52,14,9,0
80,16,87,67,55,6,4,0
88,33,41,63,63,24,6,0
52,30,30,55,74,21,15,0
73,12,79,88,61,17,2,1
84,15,54,90,96,21,11,1
61,18,34,55,39,14,13,0
92,28,97,89,75,7,19,1
98,23,35,92,94,21,0,1
62,14,55,98,47,8,6,0
90,30,84,80,49,14,17,0
42,33,68,56,70,15,3,0
81,15,38,94,47,19,15,1
73,7,74,45,34,2,10,0
71,15,43,81,97,26,17,1
84,11,84,65,56,4,15,1
90,29,38,52,75,2,6,0
97,31,44,56,65,26,2,0
88,25,66,90,89,27,4,0
60,24,79,51,89,1,17,0
85,19,50,72,64,1,16,0
83,2,86,59,42,3,0,0
60,22,48,66,60,2,15,0
83,20,87,49,55,8,14,0
50,33,35,47,78,29,12,0
78,8,33,92,87,22,6,0
43,25,72,84,25,21,2,0
90,9,71,45,76,25,12,0
40,34,32,47,81,11,15,0
67,23,30,84,33,23,0,0
63,5,84,72,98,8,0,1
74,25,44,35,80,18,15,0
52,8,76,73,71,11,1,0
86,16,75,61,27,15,17,0
73,15,87,70,26,25,17,0
50,1,68,66,78,22,4,1
75,22,32,75,61,24,4,0
90,3,59,49,80,0,7,1
56,14,64,65,55,9,8,0
74,18,86,40,36,24,13,0
99,18,58,86,82,29,12,0
57,3,79,56,91,22,17,0
79,10,91,65,50,9,3,0
61,1,81,80,36,29,17,0
96,27,43,77,40,3,19,0
63,27,64,35,77,28,14,0
97,11,57,78,96,10,6,1
58,5,87,91,73,27,12,1
76,7,59,43,73,21,1,0
78,19,36,39,31,10,8,0
60,29,68,43,39,10,4,0
47,15,98,79,60,21,0,0
67,12,64,58,96,5,18,0
44,30,81,76,98,14,19,1
56,20,43,56,39,1,18,0
76,3,92,94,86,20,12,1
75,9,65,71,42,22,5,0
93,26,53,73,70,21,9,0
58,2,69,87,85,2,10,0
66,23,58,62,67,26,15,0
92,23,82,49,68,27,0,0
73,21,51,94,90,4,18,0
50,16,44,94,79,28,4,0
93,9,98,40,63,23,5,0
84,13,93,86,29,10,5,1
86,28,33,46,81,20,4,0
51,27,47,53,39,11,5,0
93,17,71,36,40,25,12,1
60,1,59,89,81,2,0,0
93,18,44,49,49,8,0,0
50,9,99,98,46,26,13,0
78,13,84,49,55,2,7,0
67,15,82,77,58,1,8,0
44,4,45,51,40,5,9,0
56,33,63,58,94,23,5,1
95,24,56,64,83,5,8,0
59,10,42,85,39,16,17,0
80,20,56,94,37,7,14,1
85,11,98,37,48,0,3,0
97,12,60,39,37,24,1,0
51,18,32,62,89,7,5,0
45,30,59,45,60,21,16,0
56,20,50,49,73,14,6,0
90,25,35,82,72,17,19,0
58,12,61,80,67,12,14,1
65,21,71,62,30,24,1,0
87,25,91,41,92,7,11,1
83,11,61,40,38,28,9,0
83,9,68,92,54,19,16,0
91,25,93,89,32,17,17,0
71,32,59,83,78,12,15,0
45,14,92,85,90,13,9,1
94,1,60,93,28,14,7,0
97,17,69,40,98,5,12,0
75,25,62,85,84,0,15,0
77,8,92,72,77,6,7,1
50,5,54,45,98,0,11,0
72,5,65,86,39,14,16,0
63,19,53,54,25,28,15,0
62,23,87,44,46,5,8,0
54,9,68,60,39,4,18,0
66,30,75,82,98,11,16,1
50,16,39,48,46,25,7,0
96,33,61,93,74,29,11,1
90,2,65,46,72,2,8,0
89,14,57,57,97,21,5,0
56,1,45,73,75,19,9,0
90,26,45,43,41,13,8,0
92,25,47,59,75,27,3,0
53,16,37,51,61,5,10,0
66,15,99,76,73,3,5,0
57,26,30,63,83,14,17,0
67,16,91,94,34,16,3,0
90,14,67,91,54,4,11,0
86,29,74,48,45,23,8,0
86,24,87,73,58,5,14,1
43,15,30,50,97,9,8,0
46,19,61,52,74,8,5,0
84,8,37,54,71,3,10,0
74,34,69,80,30,25,6,0
87,2,85,79,74,8,13,1
48,27,92,38,87,7,15,0
47,10,65,54,36,2,14,0
91,23,86,45,65,29,19,0
84,8,74,99,55,21,8,0
56,28,31,52,26,19,18,0
56,23,97,73,40,0,11,0
88,4,79,78,25,24,10,0
72,14,58,52,28,19,7,0
71,29,39,81,71,26,2,0
47,1,56,65,89,29,18,1
58,4,44,73,76,4,2,0
77,32,89,72,71,2,2,0
42,33,60,81,74,3,5,0
98,26,50,42,69,28,10,0
44,17,89,99,66,24,19,0
52,23,87,47,80,22,13,0
86,32,70,89,95,23,1,0
85,15,75,77,81,18,11,1
70,13,74,38,57,14,15,0
94,2,55,94,52,18,2,1
55,19,80,46,68,15,15,1
89,24,65,93,80,29,9,0
71,24,81,88,68,22,19,1
61,11,80,78,97,7,4,0
68,22,32,50,58,13,12,0
61,15,43,40,38,4,11,0
82,10,78,48,92,0,0,0
42,27,30,92,53,18,19,0
93,9,86,65,41,4,10,0
49,28,46,75,33,2,18,0
81,1,79,69,51,29,14,1
60,17,43,44,73,16,17,0
55,31,88,64,61,6,15,1
51,10,32,78,52,16,6,0
41,29,69,89,74,25,9,0
80,18,95,52,79,12,15,1
63,6,63,73,28,21,16,0
74,12,38,76,43,21,6,0
95,14,50,88,61,13,10,1
69,10,54,64,28,22,16,0
96,20,73,54,61,11,4,0
69,15,54,76,75,10,0,0
86,31,38,39,56,0,2,0
74,7,91,84,69,26,15,1
58,10,55,75,36,2,14,0
89,10,86,73,65,11,3,0
47,28,66,91,80,8,11,0
65,30,45,91,38,1,0,0
88,3,66,71,78,13,16,0
79,15,53,41,87,4,14,0
46,21,55,39,89,2,19,0
69,12,49,85,82,11,19,0
46,4,38,42,45,11,9,0
42,9,58,90,28,28,10,0
40,28,60,45,97,20,17,0
75,23,48,56,70,6,1,0
64,22,49,45,36,0,5,0
76,24,56,94,54,2,15,0
40,26,73,49,84,10,6,0
54,30,64,72,95,12,18,0
76,33,51,35,89,21,11,0
52,16,44,80,38,22,17,0
79,22,42,77,68,9,9,0
47,18,33,56,50,18,6,0
44,7,85,37,40,3,3,0
99,26,52,48,31,21,16,0
48,8,63,36,56,4,16,0
40,6,46,95,40,10,3,0
75,30,57,66,86,8,4,0
74,23,43,72,54,12,0,0
41,32,63,80,95,27,18,1
79,22,86,76,36,16,10,1
62,9,84,40,91,14,0,0
48,31,95,75,70,12,7,0
73,7,66,59,67,20,3,0
85,9,97,45,79,10,14,0
53,13,55,75,69,0,16,0
43,3,90,91,84,7,17,1
69,33,96,80,95,22,2,1
70,21,81,82,56,4,17,0
77,31,47,97,32,21,6,0
50,34,82,73,86,15,16,0
74,32,92,44,99,3,17,1
47,15,82,99,44,24,19,1
42,32,56,93,42,29,7,0
53,6,60,70,30,18,10,0
99,21,30,61,53,17,2,0
52,33,35,89,28,22,6,0
84,32,40,87,95,28,14,0
71,19,63,94,67,1,9,0
73,33,92,95,58,12,11,0
84,28,82,70,95,15,11,1
58,31,47,61,57,21,18,1
98,21,50,75,39,26,18,0
77,34,48,62,64,7,14,0
55,15,33,50,29,18,4,0
41,14,58,69,74,2,12,0
79,19,54,70,90,18,8,0
56,15,85,90,78,16,9,1
94,6,92,53,70,8,7,1
73,9,56,91,35,20,8,0
81,20,89,67,73,24,5,1
99,34,78,57,47,20,17,1
55,26,94,97,79,22,9,1
77,18,67,56,29,16,14,0
99,28,81,93,88,24,12,1
41,9,30,59,59,0,10,0
41,32,69,51,93,3,1,1
65,6,50,73,78,22,7,0
52,14,44,73,27,26,17,0
95,28,79,58,30,14,2,0
86,24,77,72,80,11,2,1
70,13,61,91,26,24,6,0
99,12,78,78,62,16,17,1
73,19,97,70,80,11,8,1
78,21,74,79,29,15,17,0
42,27,61,60,70,29,0,0
47,19,33,45,35,12,3,0
62,24,94,86,89,10,3,1
53,26,94,59,34,14,16,0
95,28,47,65,65,28,1,0
94,18,83,79,68,15,14,1
66,29,76,74,57,5,12,0
93,17,35,80,80,26,8,0
68,4,95,88,36,25,6,1
78,29,38,75,26,10,11,0
92,4,97,72,25,14,11,0
78,10,52,70,89,4,13,0
40,25,72,78,57,2,14,0
56,31,80,91,60,25,0,0
80,3,54,64,45,1,8,0
69,2,64,44,60,0,15,0
92,25,46,95,50,14,8,0
52,6,47,97,71,1,15,0
60,26,56,70,25,27,1,0
58,8,44,88,62,28,9,0
92,27,98,99,38,19,17,1
58,25,44,38,70,5,12,0
96,18,71,89,66,11,1,0
64,1,63,88,31,20,12,0
61,3,77,98,79,15,2,0
70,4,37,56,80,13,14,0
56,15,39,59,87,3,2,0
94,8,34,93,48,7,9,0
62,19,77,91,97,11,5,1
71,26,55,88,28,22,13,0
49,10,52,78,66,13,8,0
49,14,91,86,94,19,17,1
75,19,42,50,52,25,7,0
47,30,38,50,64,12,5,0
93,5,49,89,75,28,14,0
91,31,86,95,53,4,13,0
59,7,53,74,66,11,14,0
71,19,62,55,93,9,19,0
89,31,49,42,29,20,5,0
53,24,89,44,65,18,11,0
89,34,77,91,85,12,9,1
67,23,93,38,79,8,18,0
85,6,59,77,52,10,7,1
91,27,46,97,65,4,4,1
92,11,43,77,33,27,9,0
63,5,48,85,53,12,10,0
54,17,88,90,62,9,19,0
61,7,96,77,86,17,13,0
69,27,73,58,78,28,13,0
43,15,61,68,76,14,1,1
52,13,40,93,58,19,16,0
98,11,31,36,61,11,14,0
62,26,97,36,73,3,2,1
47,22,46,44,66,4,2,0
57,28,69,57,38,7,2,0
51,24,75,49,57,4,2,0
94,29,33,51,41,0,17,0
70,9,67,48,99,17,5,1
53,4,92,50,56,18,13,0
73,18,58,66,92,18,2,0
57,16,48,57,63,9,0,0
95,33,58,68,34,21,9,1
73,29,64,50,48,8,12,1
50,10,99,68,82,25,8,0
80,9,52,67,93,0,1,0
51,31,75,77,88,21,9,1
88,28,73,98,43,24,11,1
54,3,77,52,32,19,18,0
96,14,81,95,95,25,2,1
70,25,37,54,64,2,18,0
88,15,84,45,37,12,0,0
97,2,95,80,51,5,14,1
68,24,69,98,26,5,12,1
65,14,60,62,40,28,6,0
57,7,77,82,38,17,1,0
71,24,90,69,41,4,19,0
61,27,81,42,84,16,10,0
77,30,67,56,94,28,15,0
56,27,65,58,41,24,13,0
62,15,84,98,69,24,14,0
63,26,42,99,62,2,19,0
89,1,66,48,88,4,18,0
47,4,76,59,30,2,6,0
80,29,51,37,84,22,8,0
45,1,68,39,73,12,3,0
44,22,87,99,45,14,5,0
83,11,59,88,47,16,9,0
96,10,47,53,81,14,2,0
68,17,47,88,88,4,0,0
67,26,68,44,53,21,5,0
50,21,55,50,51,13,4,0
96,13,36,80,30,10,14,0
40,9,98,63,45,27,10,0
82,11,94,49,95,13,19,1
58,11,75,82,65,6,12,0
48,6,47,45,29,2,5,0
66,1,42,68,39,22,4,0
73,6,54,70,45,19,1,0
83,13,37,64,82,9,16,0
43,22,61,53,28,10,11,0
75,31,46,67,93,29,11,0
57,22,77,56,31,5,13,0
54,27,92,70,59,4,6,0
90,14,69,57,60,19,13,0
52,5,44,97,39,21,6,0
58,32,35,60,26,12,8,0
88,34,92,94,81,11,13,1
45,7,37,39,29,18,16,0
87,10,61,88,95,18,16,1
95,17,74,72,56,20,12,1
51,30,81,96,96,26,17,1
90,21,42,59,65,4,18,0
76,13,53,46,66,24,16,0
56,1,69,56,99,19,5,0
97,1,43,43,89,20,11,0
62,33,99,63,64,27,5,0
65,25,91,78,62,8,2,1
68,26,90,61,66,3,14,0
72,13,30,89,61,28,2,0
99,28,95,39,80,14,14,0
66,33,61,86,95,2,0,1
64,30,42,47,79,22,2,0
95,8,62,76,78,6,4,1
94,1,61,49,46,23,13,0
49,12,85,52,51,19,3,1
86,5,53,84,71,19,8,0
62,24,33,36,62,13,17,0
60,6,52,47,63,13,9,0
60,25,58,81,39,8,7,0
82,1,50,84,90,25,12,1
52,25,59,46,85,22,1,0
76,1,49,47,84,2,19,0
72,32,45,43,32,28,19,0
63,3,96,93,68,8,6,1
83,19,78,79,67,28,10,1
50,29,87,77,30,20,4,0
56,2,73,57,51,3,17,0
43,9,54,79,69,16,7,0
86,17,52,57,47,24,9,0
64,17,88,68,37,5,1,0
69,12,30,50,92,15,2,0
48,20,44,97,88,26,4,0
60,3,81,85,49,17,15,0
59,4,87,66,76,12,9,0
58,17,70,72,72,6,10,0
58,15,73,90,85,2,18,1
51,33,33,51,41,5,15,0
76,16,97,73,64,23,11,1
81,11,36,75,99,2,1,0
56,20,75,82,93,28,10,0
76,24,38,62,50,27,0,0
93,16,62,84,80,11,4,1
87,30,62,35,64,4,13,0
78,34,33,84,92,29,17,0
67,1,94,53,32,21,6,0
80,24,63,93,97,16,4,1
74,24,93,75,69,9,7,1
86,9,54,44,41,6,14,0
87,22,84,62,65,3,4,1
57,12,38,68,33,9,12,0
53,17,46,73,94,26,18,0
74,25,50,90,48,6,1,0
83,28,89,86,97,22,4,1
80,15,42,37,35,10,4,0
99,30,32,57,59,20,5,0
46,27,97,51,53,7,15,0
80,22,33,60,32,7,1,0
52,10,36,52,41,4,4,0
57,31,55,80,95,4,14,0
76,27,53,65,36,6,0,0
52,12,39,43,74,21,18,0
75,31,42,69,48,3,2,0
70,32,73,94,61,1,18,0
41,32,68,97,35,23,14,0
55,21,48,86,83,18,2,0
48,10,80,82,79,1,7,0
48,16,48,95,51,15,14,1
77,7,81,58,91,11,0,1
50,4,76,92,84,14,5,1
93,27,59,98,26,9,16,0
95,25,75,64,92,22,15,1
61,31,50,63,42,25,12,0
72,11,77,44,44,5,0,0
75,20,91,73,87,23,2,0
84,17,87,89,96,12,5,1
62,11,47,62,26,29,19,0
84,30,88,52,66,5,2,0
84,22,77,75,52,22,14,0
73,27,92,99,53,1,14,1
48,4,41,80,93,25,10,0
63,16,63,94,52,13,5,0
47,16,90,43,84,17,5,1
46,21,82,79,29,5,8,0
75,26,54,94,39,24,13,0
57,19,91,62,97,29,10,0
42,17,33,37,56,18,5,0
67,26,42,85,76,26,17,1
45,22,71,42,61,25,19,0
83,28,78,93,39,13,14,0
83,1,85,95,65,29,8,1
